MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
50,3,60.0,507,1,0,3,3,0,4,0,7,2,2,0,0,5,7,28,0,1,1,0,0,3,0,3,2,0,4,4,4,2,392,6,0,245,132,1,2,1,5,197,10,0,233,1,0,1,0,4,1,3,5,6,0,0,2,51,3,1,96,5,5,2,0,0,97,0,0,0,0,0,0,0,2,0,8,4
190,3,107.0,622,1,0,0,0,0,0,1,17,0,0,1,5,3,5,9,20,1,1,6,6,3,0,3,4,1,2,4,3,2,440,6,0,344,259,1,4,1,5,251,137,0,523,1,0,2,0,3,2,3,5,6,0,0,5,8,3,2,115,2,2,2,0,61,0,0,0,0,0,0,0,0,7,3,8,0
20,3,89.0,824,1,0,3,3,0,0,0,15,2,2,0,2,8,5,95,45,1,1,7,7,3,0,2,4,2,3,4,4,3,1456,6,0,86,613,1,0,1,5,612,0,0,474,1,0,2,0,2,1,2,3,6,1,2,2,80,2,3,344,5,5,2,0,96,77,0,0,0,0,1,0,0,6,0,8,4
60,3,68.0,400,1,0,0,3,0,4,0,5,2,2,0,5,7,5,103,52,1,1,12,13,2,52,2,4,2,3,4,4,6,0,6,0,515,163,1,0,1,5,118,217,0,497,0,0,2,1,3,1,2,5,6,0,0,2,88,2,2,175,5,5,2,78,56,0,0,0,0,0,0,0,0,6,3,8,4
60,3,60.0,227,1,0,3,3,0,4,0,8,2,2,0,5,7,5,100,49,1,1,12,13,3,0,3,4,2,4,4,4,6,0,6,0,590,272,1,2,1,5,258,190,0,582,0,0,2,1,3,1,2,5,6,1,5,2,85,1,2,135,5,5,2,74,48,0,0,0,0,0,0,0,0,5,4,8,4
190,3,0.0,1052,1,0,3,2,0,4,1,11,2,2,1,2,4,4,62,25,1,1,8,8,4,94,3,2,1,4,4,1,2,1159,6,0,32,432,1,0,1,5,611,0,0,473,1,0,1,0,3,1,3,5,6,1,5,1,61,1,4,438,5,5,2,248,0,0,0,0,0,0,0,0,0,2,1,8,4
160,1,24.0,31,1,2,3,3,0,4,0,21,2,2,3,5,8,5,100,50,1,1,8,8,2,261,2,4,2,3,4,4,6,0,6,0,483,127,1,0,1,5,73,132,0,362,0,0,2,1,2,1,2,3,6,0,0,6,85,3,2,174,5,5,2,129,0,0,0,0,0,0,0,0,0,10,1,8,4
50,4,60.0,498,1,1,3,3,0,4,0,17,2,2,0,0,5,8,29,44,2,1,12,13,3,0,3,4,2,4,4,3,6,0,6,0,435,85,1,2,1,5,125,111,0,377,0,0,1,0,3,1,2,4,6,0,0,6,13,3,1,23,5,2,1,0,0,26,0,0,0,0,2,0,0,6,1,8,4
120,4,0.0,84,1,0,3,3,0,2,0,11,2,2,4,2,6,5,100,49,3,1,12,13,2,248,3,4,2,1,4,4,3,883,6,0,210,417,1,0,1,5,402,0,0,235,1,0,2,0,2,1,3,3,6,0,0,2,85,1,2,102,5,5,2,0,192,0,0,0,0,0,0,0,0,5,3,8,4
60,3,80.0,463,1,0,3,3,0,0,0,19,2,2,0,5,6,7,70,19,1,1,6,6,4,88,3,4,1,4,4,4,1,371,6,0,174,69,1,4,1,5,30,141,0,310,0,0,1,1,4,1,3,5,6,0,0,2,55,1,1,49,5,5,2,228,25,0,0,0,0,0,3,0,0,2,4,8,4
60,3,51.0,280,1,0,0,3,0,4,0,8,2,2,0,5,6,5,106,55,1,1,12,13,3,0,3,4,2,3,4,4,6,0,6,0,452,102,1,0,1,5,55,163,0,368,0,0,2,1,3,1,2,6,6,0,0,2,91,1,2,101,5,5,2,46,14,0,0,0,0,0,0,0,0,6,2,8,4
60,3,58.0,912,1,0,0,3,0,4,0,8,2,2,0,5,7,5,107,56,1,1,12,13,3,0,2,4,2,3,4,1,6,0,6,0,538,193,1,0,1,5,148,299,0,606,0,0,2,1,4,1,2,7,6,1,3,4,92,1,3,291,5,5,2,46,8,0,0,0,0,0,0,0,0,10,0,6,5
75,4,65.0,385,1,0,0,0,0,0,0,17,2,2,0,4,7,6,20,0,1,1,8,8,3,0,3,4,0,4,4,4,6,0,6,0,511,154,1,0,1,5,109,246,0,517,0,0,1,0,3,1,3,5,6,1,3,6,6,3,1,15,5,5,2,0,0,117,0,0,0,0,0,0,0,6,0,5,4
20,3,70.0,422,1,0,3,3,0,4,0,5,2,2,0,2,7,5,102,51,1,1,12,13,3,0,2,4,2,3,4,4,6,0,6,0,658,408,1,0,1,5,392,0,0,226,0,0,2,0,3,1,2,4,6,0,0,2,87,2,2,237,5,5,2,219,0,0,0,0,0,0,0,0,0,5,3,8,4
20,3,75.0,698,1,0,3,3,0,4,0,19,2,2,0,2,4,5,64,29,1,1,6,6,2,24,3,4,1,4,4,4,5,547,6,0,326,305,1,2,1,5,493,0,0,329,0,0,1,1,3,1,3,4,6,1,4,2,60,3,2,148,5,5,2,0,68,0,0,0,0,0,0,0,0,9,0,8,4
20,3,71.0,461,1,0,3,3,0,4,0,12,2,2,0,2,4,5,71,20,1,1,8,8,3,0,3,4,1,4,4,4,6,0,6,0,530,185,1,2,1,5,139,0,0,50,0,0,1,0,3,1,3,3,6,0,0,2,58,3,1,36,5,5,2,0,0,0,0,0,0,0,0,3,0,6,0,7,0
60,3,80.0,596,1,0,3,3,0,0,0,5,2,2,0,5,7,5,99,48,1,1,12,13,3,0,3,4,2,3,4,1,6,0,6,0,531,186,1,0,1,5,141,270,0,568,0,0,2,1,3,1,2,4,6,0,0,2,84,2,2,219,5,5,2,123,25,0,0,0,0,0,0,0,0,2,3,8,4
50,4,50.0,135,1,0,3,3,0,0,0,3,2,2,0,0,5,8,29,47,1,1,13,14,3,0,3,4,0,4,4,4,6,0,6,0,541,197,1,0,1,5,151,43,0,307,1,0,1,0,3,1,3,3,6,1,2,6,46,3,1,13,5,5,0,0,0,84,0,0,0,0,0,0,0,4,3,8,4
20,3,75.0,509,1,0,3,3,0,4,0,5,2,2,0,2,7,5,101,51,1,1,12,13,2,113,2,4,2,3,4,4,6,0,6,0,746,616,1,0,1,5,615,0,0,478,0,0,2,0,3,1,2,4,6,1,5,2,86,3,2,140,5,5,2,30,168,0,0,0,0,0,0,0,0,9,3,8,4
20,3,78.0,557,1,0,3,3,0,4,0,14,2,2,0,2,5,6,76,25,1,1,6,6,3,0,3,4,1,3,4,4,1,788,6,0,157,310,1,0,1,5,293,0,0,145,1,0,1,1,3,1,3,4,6,0,0,2,61,2,2,177,5,5,2,0,74,0,0,0,0,0,3,0,0,6,0,8,4
20,3,90.0,940,1,0,0,3,0,1,0,20,2,2,0,2,7,7,91,41,3,1,6,6,2,153,2,4,1,3,4,3,1,485,2,36,725,706,1,2,1,5,735,0,0,733,0,0,2,0,3,1,2,5,6,1,5,2,76,2,3,317,5,5,2,34,58,0,0,0,0,0,0,0,0,5,3,8,4
20,2,0.0,393,1,0,3,3,0,4,0,20,2,2,0,2,4,4,67,16,1,1,6,6,3,0,3,4,1,4,4,4,5,1056,6,0,0,310,1,4,1,5,278,0,0,134,1,0,1,0,2,1,3,3,6,0,0,6,52,3,1,91,5,5,2,0,30,0,0,0,0,0,3,0,0,10,0,8,4
20,3,70.0,427,1,0,3,3,0,4,0,5,2,2,0,2,6,5,104,53,1,1,12,13,2,73,2,4,2,3,4,1,3,340,6,0,688,630,1,0,1,5,648,0,0,524,1,0,2,0,3,1,2,5,6,0,0,2,89,2,2,218,5,5,2,118,13,0,0,0,0,0,0,0,0,4,0,8,4
20,3,70.0,251,1,0,3,3,0,4,0,12,2,2,0,2,5,7,63,30,1,1,8,8,3,0,3,2,1,4,4,4,5,504,2,14,196,222,1,4,1,5,440,0,0,270,1,0,1,0,3,1,3,4,6,0,0,6,66,3,2,187,5,5,2,0,0,0,0,0,0,0,0,0,0,9,2,8,4
20,3,85.0,565,1,0,0,3,0,1,0,21,8,2,0,2,8,5,107,56,3,1,12,13,4,245,2,4,2,1,4,3,3,1220,6,0,281,626,1,0,1,5,629,0,0,497,1,0,2,0,3,1,2,6,6,1,3,2,92,2,2,182,5,5,2,203,38,0,0,0,0,0,0,0,0,4,0,6,5
60,3,70.0,696,1,0,3,3,0,4,0,20,2,2,0,5,6,5,93,42,1,1,13,14,3,0,2,4,2,3,4,4,6,0,6,0,611,309,1,0,1,5,277,199,0,597,0,0,2,1,3,1,2,6,6,1,5,2,78,2,2,151,5,5,2,268,88,0,0,0,0,0,1,3,3,4,4,8,4
50,3,152.0,787,1,0,0,0,0,4,1,8,2,2,0,0,8,7,89,55,1,1,13,14,3,0,2,4,5,3,4,1,3,427,6,0,61,33,1,2,1,5,298,130,0,556,0,0,2,0,4,1,3,6,6,0,0,3,74,2,2,174,5,5,2,205,5,0,0,0,0,0,0,0,0,5,4,8,4
30,3,50.0,459,1,0,3,3,0,4,0,7,2,2,0,2,4,6,44,0,3,1,8,8,3,0,3,4,1,4,4,4,5,344,6,0,203,70,1,4,1,5,32,0,0,7,1,0,1,0,2,1,3,2,6,0,0,2,29,3,1,18,5,5,0,0,95,0,0,0,0,0,0,0,0,7,3,8,4
80,3,0.0,578,1,0,0,3,0,1,0,19,2,2,0,7,4,9,66,51,1,1,12,13,3,0,3,2,1,4,2,1,3,648,6,0,0,58,1,0,1,5,207,0,0,91,1,1,0,0,0,1,3,1,6,0,0,2,51,3,1,80,5,5,2,38,0,0,0,0,0,0,0,0,0,4,0,8,4
85,3,69.0,570,1,0,0,3,0,4,0,12,2,2,0,6,5,5,63,12,1,1,8,8,3,0,3,4,1,4,4,1,2,784,6,0,68,217,1,4,1,5,239,0,0,108,1,0,1,0,3,1,3,4,6,0,0,2,48,3,1,50,5,5,2,84,59,0,0,0,0,0,0,0,0,4,0,8,4
20,3,99.0,192,1,0,0,3,0,4,0,19,2,2,0,2,5,5,67,16,1,1,12,13,3,0,3,4,1,4,4,4,5,180,4,71,209,201,1,4,1,5,159,0,0,61,0,0,1,0,3,1,3,3,6,0,0,6,52,2,1,91,5,5,2,0,0,0,0,0,0,0,3,0,0,4,1,8,4
90,4,68.0,399,1,0,3,3,0,4,0,19,5,2,2,0,6,5,79,28,1,1,12,13,3,0,3,4,3,0,0,0,0,0,0,0,0,0,1,4,1,5,460,90,0,618,0,0,2,0,4,2,3,6,6,0,0,2,64,3,2,213,5,5,2,0,0,0,0,0,0,0,0,0,0,3,4,8,4
20,1,72.0,353,1,0,3,3,0,4,0,21,2,2,0,2,8,5,110,59,1,1,5,5,4,37,2,4,2,3,4,3,3,936,6,0,226,464,1,0,1,5,458,0,0,287,1,0,2,0,3,1,2,4,6,0,0,2,95,2,2,223,5,5,2,70,94,0,0,0,0,0,0,0,0,8,3,6,5
50,4,52.0,145,1,0,3,3,0,4,0,3,2,2,0,0,4,5,48,0,1,1,0,0,3,0,3,4,3,0,0,0,0,0,0,0,0,0,1,2,0,5,32,8,0,69,0,0,1,0,2,1,3,1,6,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,4
160,4,21.0,6,1,0,3,3,0,4,0,2,2,2,3,5,6,5,72,21,1,1,5,5,2,154,3,4,1,4,4,4,6,0,6,0,419,70,1,4,1,5,32,70,0,231,0,0,1,1,3,1,3,5,6,0,0,0,111,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,3,0,8,0
20,3,66.0,253,1,0,0,3,0,4,0,12,2,2,0,2,5,5,65,14,1,1,13,14,3,0,3,4,1,4,4,4,5,312,4,106,0,209,1,4,1,5,172,0,0,69,0,0,1,0,2,1,3,3,6,0,0,2,50,3,1,43,5,5,2,0,0,0,0,0,0,0,0,0,0,10,0,8,0
20,3,55.0,308,1,0,3,3,0,4,0,19,1,2,0,2,5,5,69,18,3,1,6,6,3,0,3,4,1,4,4,4,2,250,4,92,118,237,1,0,1,5,391,0,0,225,0,0,1,0,3,1,3,3,6,1,5,2,54,3,1,63,5,5,2,0,51,0,0,0,0,0,0,0,0,7,2,8,4
50,3,78.0,610,1,0,3,3,0,4,0,12,0,2,0,0,6,6,50,0,1,1,13,14,2,209,3,4,1,4,4,3,5,196,6,0,521,300,1,0,1,5,366,133,0,598,0,0,2,0,3,1,3,5,6,1,3,2,35,3,1,59,5,5,2,0,0,0,0,0,0,0,2,0,0,0,1,8,4
20,3,89.0,637,1,0,3,3,0,4,0,12,2,2,0,2,5,3,52,1,3,1,13,14,2,19,3,4,1,4,1,4,4,756,6,0,701,704,1,4,0,1,732,0,0,717,0,0,2,0,4,1,3,5,4,0,0,6,37,3,2,205,5,5,2,0,20,0,0,0,0,0,3,0,0,9,0,8,4
60,3,60.0,956,1,0,0,3,0,4,0,8,6,2,0,5,7,5,105,55,1,1,12,13,3,0,2,4,2,3,4,1,3,724,6,0,17,133,1,0,1,5,88,148,0,391,1,0,2,1,3,1,2,6,6,1,3,2,90,1,2,93,5,5,2,46,62,0,0,0,0,0,0,0,0,1,2,8,4
80,3,65.0,609,1,0,3,3,0,4,0,12,2,2,0,7,6,8,59,8,3,1,12,13,2,30,3,2,1,4,4,1,3,507,6,0,26,40,1,0,1,5,341,0,0,188,0,1,1,0,3,1,3,4,6,0,0,2,44,2,1,30,5,5,2,142,0,0,0,0,0,0,4,0,0,5,1,8,4
60,3,86.0,938,1,0,0,3,0,1,0,21,1,2,0,5,6,5,108,57,1,1,12,13,4,38,2,4,2,3,4,3,6,0,6,0,545,201,1,0,1,5,159,316,0,634,0,0,2,1,4,1,2,7,6,1,3,4,93,1,3,297,5,5,2,46,9,0,0,0,0,0,0,0,0,0,2,8,4
20,3,72.0,387,1,0,3,3,0,0,0,12,2,2,0,2,5,8,66,58,1,1,12,13,2,199,3,4,1,4,4,4,1,595,6,0,194,209,1,0,1,5,172,0,0,69,1,0,1,0,2,1,2,3,6,0,0,6,78,3,2,240,5,5,2,0,172,0,0,0,0,0,0,0,0,11,2,8,4
120,3,65.0,371,1,0,3,3,0,0,0,16,2,2,4,2,9,5,109,58,3,1,8,8,2,308,0,4,2,1,4,4,3,1540,6,0,81,638,1,0,1,5,650,0,0,526,1,0,1,1,1,1,0,5,6,1,3,2,94,1,3,431,5,5,2,0,59,0,0,52,0,0,0,0,0,9,2,6,5
80,3,70.0,266,1,0,3,3,0,4,0,12,2,2,0,7,5,5,61,10,3,1,3,6,3,0,3,4,1,4,4,4,1,666,6,0,257,324,1,2,1,5,554,0,0,402,0,0,2,0,4,1,3,5,0,0,0,3,46,3,1,104,5,5,2,0,0,0,0,0,0,0,2,0,0,7,2,8,4
90,3,0.0,1015,1,0,0,3,0,4,0,19,1,5,2,0,5,5,78,27,5,1,9,10,3,1,3,4,1,3,4,4,3,498,5,45,409,491,1,0,1,5,482,379,0,813,0,0,2,2,4,2,3,10,6,1,5,4,63,2,2,253,5,5,0,87,14,55,0,0,0,0,0,1,19,7,1,8,4
90,3,70.0,246,1,0,3,3,0,4,0,12,2,2,2,7,5,6,63,12,3,1,13,14,2,73,3,4,1,4,4,1,1,803,6,0,183,345,1,4,1,5,379,0,0,215,1,0,1,0,3,1,3,4,6,0,0,2,48,3,2,214,5,5,2,0,9,0,0,0,0,0,2,0,0,4,0,8,4
90,3,70.0,523,1,0,3,3,0,2,0,12,2,2,2,2,4,5,63,12,1,1,6,6,3,0,3,4,3,0,0,0,0,0,0,0,0,0,1,4,1,5,402,0,0,235,0,0,2,0,2,2,3,4,6,0,0,5,48,3,2,151,5,5,2,0,0,0,0,0,0,0,0,0,0,2,1,8,4
20,3,0.0,792,1,0,0,3,0,4,0,12,2,2,0,2,5,5,60,9,3,1,9,10,2,119,3,4,1,4,4,4,5,1000,6,0,102,392,1,1,1,5,378,0,0,214,1,0,1,0,3,1,3,4,6,0,0,2,45,2,2,208,5,5,2,0,0,0,0,0,0,0,3,0,0,4,4,0,0
70,2,55.0,340,1,0,3,0,0,4,0,18,2,2,0,5,5,6,15,0,1,1,8,8,3,0,3,4,2,4,4,1,6,0,6,0,566,228,1,4,0,1,256,284,0,651,0,0,1,1,4,1,3,5,6,0,0,0,138,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,10,2,8,0
70,3,96.0,863,1,0,3,3,0,4,0,6,2,2,0,5,5,5,18,0,1,1,13,14,3,0,3,4,0,3,4,3,6,0,6,0,466,114,1,2,1,2,157,258,0,569,0,0,1,1,4,1,3,7,6,0,0,6,4,3,1,3,2,2,0,128,28,0,0,0,0,0,0,0,0,6,0,8,4
160,3,36.0,30,1,0,3,3,0,4,0,16,2,2,3,5,7,5,104,53,1,1,12,15,4,62,2,4,2,3,4,4,6,0,6,0,475,120,1,0,1,5,73,237,0,476,0,0,2,1,2,1,2,4,6,0,0,4,89,2,2,160,5,5,2,0,17,0,0,0,0,0,0,0,0,5,4,8,4
60,3,41.0,815,1,0,1,3,0,2,0,5,2,2,0,5,7,5,105,55,1,1,12,13,3,0,2,4,2,3,4,4,6,0,6,0,523,173,1,0,1,5,128,337,0,641,0,0,2,1,4,1,2,6,6,1,3,4,90,1,2,127,5,5,2,46,36,0,0,0,0,0,0,0,0,8,0,8,4
20,3,63.0,860,1,0,3,3,0,4,0,20,5,2,0,2,6,5,106,55,1,1,12,13,3,0,2,4,2,3,4,4,6,0,6,0,642,366,1,0,1,5,343,0,0,190,0,0,1,1,3,1,3,4,6,0,0,6,91,3,2,170,5,5,2,0,0,0,0,0,0,0,0,0,0,2,0,8,0
20,3,64.0,414,1,0,0,1,0,4,0,23,2,2,0,2,8,5,107,56,3,1,12,13,2,12,2,4,2,3,4,1,3,428,6,0,608,546,1,0,1,5,540,0,0,387,0,0,2,0,2,1,0,4,6,1,3,2,92,2,2,158,5,5,2,59,22,0,0,0,0,0,0,0,0,11,1,8,4
60,3,65.0,293,1,0,3,3,0,4,0,5,2,2,0,5,7,5,104,53,1,1,12,13,2,165,2,4,2,3,4,4,3,550,6,0,206,197,1,0,1,5,151,253,0,563,1,0,2,1,3,1,2,6,6,0,0,2,89,2,2,217,5,5,2,0,51,0,0,0,0,0,0,0,0,6,2,8,4
20,3,83.0,524,1,0,3,3,0,4,0,21,2,2,0,2,7,6,108,57,3,1,12,13,4,0,2,4,2,3,4,1,6,0,6,0,755,634,1,0,1,5,642,0,0,516,0,0,2,0,3,1,2,5,6,0,0,2,93,2,3,423,5,5,2,0,44,0,0,0,0,0,0,0,0,5,1,6,5
85,3,85.0,624,1,0,3,3,0,4,0,14,2,2,0,6,7,6,75,24,1,1,9,10,2,42,3,4,1,3,4,2,3,885,4,31,0,307,1,4,1,5,369,0,0,207,1,0,2,0,3,1,2,4,6,2,5,2,60,2,2,205,5,5,2,0,101,0,0,0,0,0,3,0,0,0,4,8,3
20,3,107.0,908,1,0,3,3,0,4,0,16,2,2,0,2,10,5,107,56,1,1,12,13,0,329,0,4,2,1,2,2,3,1386,6,0,427,698,1,0,1,5,724,0,0,695,1,0,2,1,2,1,0,5,6,1,3,2,92,1,3,388,5,5,2,137,166,0,0,0,0,0,0,0,0,8,0,6,5
70,3,0.0,727,1,0,0,1,0,0,1,6,2,2,0,5,8,7,33,0,1,1,3,12,3,0,3,4,2,3,4,4,6,0,6,0,493,136,1,1,1,5,91,161,0,409,0,0,1,0,3,1,2,5,6,2,3,6,19,3,2,101,5,5,2,0,0,0,0,0,0,0,0,0,0,5,0,8,4
80,3,78.0,781,1,0,3,3,0,4,0,14,2,2,0,7,6,7,85,53,3,1,12,13,2,38,3,4,1,3,4,4,6,0,6,0,373,39,1,0,1,5,342,163,0,609,0,0,3,1,3,1,3,5,6,1,5,4,70,1,2,163,5,5,2,172,94,0,0,22,0,0,0,0,0,0,1,8,0
60,1,65.0,292,1,0,3,3,0,4,0,21,2,2,0,5,7,5,106,56,1,1,12,13,3,0,2,4,2,3,4,4,6,0,6,0,471,117,1,0,1,5,70,203,0,429,0,0,2,1,3,1,2,4,6,0,0,2,91,2,2,266,5,5,2,0,33,0,0,0,0,0,0,0,0,2,0,6,5
80,3,0.0,808,1,0,0,3,0,4,0,11,2,2,0,7,6,5,77,26,1,1,6,6,2,213,3,4,1,4,4,1,3,539,6,0,305,285,1,4,1,5,261,0,0,123,1,0,1,0,3,1,3,4,6,0,0,2,62,3,3,407,5,5,2,0,0,0,0,0,0,0,0,0,0,4,4,8,4
75,4,60.0,498,1,1,3,3,0,4,0,17,2,2,0,4,6,5,21,0,1,1,0,0,3,0,3,4,0,3,4,4,5,319,6,0,264,106,4,1,0,5,338,275,0,690,0,0,1,1,3,1,3,6,6,1,3,6,36,3,2,98,2,2,1,0,0,105,0,0,0,0,0,0,0,3,2,8,4
20,3,60.0,202,1,0,3,3,0,4,0,12,2,2,0,2,5,7,51,0,1,1,8,8,3,0,3,4,1,4,4,4,2,534,5,11,142,192,1,4,1,5,230,0,0,105,0,0,1,0,3,1,3,4,6,0,0,2,36,3,1,35,5,5,2,0,66,0,0,0,0,0,0,0,0,4,1,8,4
20,3,93.0,685,1,0,3,3,0,0,0,12,2,2,0,2,7,5,69,18,3,1,3,3,3,0,2,4,1,4,4,4,1,1065,6,0,607,702,1,0,1,5,727,0,0,707,1,0,2,1,3,1,0,6,6,2,5,2,54,1,2,200,5,5,2,0,0,0,0,0,0,0,0,0,0,3,4,8,4
120,3,0.0,39,1,0,0,3,0,0,0,16,2,2,4,2,7,5,104,53,1,1,12,15,4,105,2,4,2,3,4,4,6,0,6,0,705,513,1,0,1,5,501,0,0,343,0,0,2,0,2,1,2,4,6,1,3,2,89,2,2,164,5,5,2,82,25,0,0,0,0,0,0,0,0,2,0,8,4
20,3,62.0,526,1,0,3,3,0,4,0,11,2,2,0,2,5,6,69,18,1,1,6,6,3,0,3,4,1,4,4,4,2,510,6,0,218,185,1,4,1,5,144,0,0,54,1,0,1,0,3,1,3,3,6,0,0,2,54,2,1,43,5,5,2,7,0,0,0,0,0,0,2,3,8,10,3,8,4
60,3,0.0,1004,1,0,0,3,0,4,0,24,2,2,0,5,7,7,75,53,1,1,13,14,3,0,2,4,1,4,4,2,4,125,1,135,9,394,1,4,1,5,557,121,0,727,1,0,2,1,3,1,2,7,6,2,3,2,60,2,2,197,5,5,2,140,35,0,0,0,0,0,3,0,0,6,1,8,4
60,3,60.0,174,1,0,3,3,0,4,0,7,2,2,0,5,7,5,104,54,1,1,12,13,4,50,2,4,2,3,4,4,6,0,6,0,465,113,1,0,1,5,72,260,0,493,0,0,2,1,3,1,2,5,6,1,3,4,89,1,2,99,5,5,2,106,108,0,0,0,0,0,0,0,0,6,2,8,4
50,4,52.0,145,1,0,3,3,0,4,0,3,2,2,0,0,6,6,35,0,1,1,13,14,3,0,3,4,0,4,1,4,4,425,6,0,294,197,1,4,1,1,206,30,0,319,0,0,1,0,3,1,3,4,6,1,3,6,64,3,1,228,5,5,2,0,0,0,0,12,0,0,0,0,0,10,1,8,4
20,3,91.0,926,1,0,0,3,0,0,0,15,2,2,0,2,8,5,95,44,3,1,6,6,2,279,2,4,2,3,4,2,3,1314,6,0,419,689,1,0,1,5,712,0,0,665,1,0,2,0,2,1,2,5,6,1,5,2,80,1,2,313,5,5,2,168,25,0,0,0,0,0,0,0,0,7,2,8,4
30,3,56.0,67,1,0,3,3,0,0,0,7,1,2,0,2,5,8,26,0,1,1,13,14,3,0,3,4,2,2,4,4,6,0,6,0,530,185,1,0,1,5,139,0,0,50,0,0,1,0,2,1,3,2,6,0,0,0,104,0,0,0,0,0,2,0,81,0,0,0,0,0,0,0,0,6,3,8,4
80,3,59.0,494,1,0,0,3,0,4,0,8,2,2,0,7,7,5,106,55,1,1,12,13,4,120,2,4,2,3,4,2,3,655,6,0,113,179,1,0,1,5,364,0,0,205,1,0,2,0,2,1,2,3,6,0,0,2,91,1,2,101,5,5,2,134,0,0,0,0,0,0,0,0,0,6,2,8,4
20,3,65.0,509,1,0,3,3,0,2,0,12,2,2,0,2,6,8,70,19,1,1,6,6,3,0,3,4,1,3,4,4,1,602,4,81,1,308,1,2,1,5,276,0,0,133,1,0,1,1,3,1,3,4,6,0,0,2,55,3,2,149,5,5,2,108,0,0,0,5,0,0,0,0,0,6,2,8,4
60,3,0.0,1040,1,0,2,3,0,1,0,8,6,2,0,5,6,5,100,49,1,1,12,13,3,0,3,4,2,3,4,4,6,0,6,0,520,169,1,0,1,5,157,194,0,507,0,0,2,1,3,1,3,5,6,1,5,4,85,1,2,184,5,5,2,0,87,0,0,0,0,0,0,0,0,5,3,8,4
20,3,80.0,498,1,0,3,3,0,4,0,12,2,2,0,2,5,6,57,6,3,1,8,8,3,0,3,4,1,4,4,4,5,504,6,0,351,304,1,2,1,5,272,0,0,130,0,0,1,0,2,1,3,3,6,0,0,2,42,3,1,71,5,5,2,0,0,0,0,0,0,0,0,0,0,5,3,8,4
50,3,0.0,702,1,0,3,3,0,4,0,4,2,2,0,0,4,5,58,39,1,1,13,14,3,0,3,4,1,4,4,1,6,0,6,0,630,343,1,0,1,1,315,136,0,572,1,0,1,0,5,1,3,6,3,2,5,2,43,3,1,53,5,5,2,59,0,0,0,0,0,0,0,0,0,10,3,8,4
70,3,60.0,883,1,2,3,3,0,4,0,3,2,2,0,5,6,6,23,0,2,1,13,14,3,0,3,4,2,4,4,4,6,0,6,0,475,120,1,0,1,1,281,183,0,587,0,0,1,0,3,1,3,6,6,1,3,6,28,3,2,198,5,5,0,0,0,44,0,0,0,0,1,0,0,6,1,8,4
120,2,34.0,67,1,0,3,3,0,4,0,12,2,2,4,2,6,5,99,49,1,1,8,8,3,0,2,4,2,3,4,4,3,266,6,0,640,513,1,0,1,5,470,0,0,298,1,0,2,0,2,1,2,3,6,0,0,2,84,1,2,191,5,5,2,78,56,0,0,0,0,0,0,0,0,7,2,0,0
160,1,35.0,55,1,0,3,3,0,3,0,21,2,2,4,5,7,5,100,49,3,1,8,8,2,142,2,4,2,3,4,4,3,450,6,0,138,79,1,0,1,5,51,169,0,366,1,0,2,1,3,1,2,4,6,0,0,6,85,3,2,187,5,5,2,0,23,0,0,0,0,0,0,0,0,2,0,8,4
190,4,60.0,554,1,0,0,0,0,4,0,17,1,2,1,4,7,4,14,0,3,1,13,14,3,0,1,4,1,4,4,4,6,0,6,0,558,217,1,4,0,2,211,276,0,615,0,0,1,1,4,2,3,7,6,1,3,6,46,3,1,56,5,5,0,0,0,106,0,0,0,0,3,0,0,0,1,8,4
20,3,89.0,867,1,0,0,1,0,4,0,23,2,2,0,2,9,5,109,59,3,1,11,5,3,0,0,4,2,1,4,2,6,0,6,0,774,692,1,0,1,5,715,0,0,675,0,0,2,0,3,1,0,8,6,1,3,2,95,1,3,336,5,5,2,78,63,0,0,0,0,0,0,0,0,4,4,8,4
50,3,0.0,913,1,0,0,3,0,4,1,6,2,2,0,0,8,9,38,47,1,1,11,12,2,295,3,2,1,4,4,3,5,192,6,0,342,102,1,0,1,5,708,405,0,853,0,0,3,1,4,1,2,9,6,2,3,4,68,3,3,427,5,5,2,198,5,0,0,0,0,0,2,0,0,4,2,8,4
